playerId,playerFullName,countryCode,clubName,inferredStartDate,inferredEndDate,inferredSeverity,inferredInjuryId
3476c718-8c15-4423-89b1-eefb16bb567c,Lewis Cook,ENG,Bournemouth,2025-08-30,2026-02-08,SEVERE,0de8699e-17a2-4c15-b858-faae9f7f9529
9c3c5870-a678-4b11-bb1d-87ca2a50c4da,Lewis Ferguson,ITA,Bologna,2024-08-30,2025-01-10,SEVERE,06a63919-95f1-43d8-bd4d-770b883cf6fb
969a6924-cffc-4d22-9d64-567b1ebf2558,Logan Costa,FRA,Toulouse,2025-08-30,2026-02-25,SEVERE,296a80f2-7f5e-4c81-ad24-ff79d38493fb
969a6924-cffc-4d22-9d64-567b1ebf2558,Logan Costa,ESP,Villarreal,2025-08-30,2026-02-25,SEVERE,296a80f2-7f5e-4c81-ad24-ff79d38493fb
4ff563cc-ce42-4ae4-8305-8738f73fd227,Lorenzo De Silvestri,ITA,Bologna,2022-08-30,2023-01-02,SEVERE,20f8936d-b0cc-4334-8a1e-86e8d5e9812a
4ff563cc-ce42-4ae4-8305-8738f73fd227,Lorenzo De Silvestri,ITA,Torino,2022-08-30,2023-01-02,SEVERE,20f8936d-b0cc-4334-8a1e-86e8d5e9812a
41b0913b-5b82-4289-b189-aa899a676822,Loris Benito,FRA,Bordeaux,2021-08-30,2022-02-25,SEVERE,d5f24f30-6214-493e-b8b3-790f486a0525
f9c0ab05-d80d-4bfa-8a60-6350fb7ce345,Luca Netz,GER,Gladbach,2024-08-30,2024-12-04,SEVERE,381d124e-37b2-4fce-9173-9c66203263f0
898e6915-7081-4a82-84f7-8fa1275c5185,Lucas Lima,FRA,Nantes,2019-08-30,2020-02-18,SEVERE,fe9550bb-cec1-4c9d-a0fb-4a82ac478322
39cdc679-5e09-402e-9a12-7fa61e470675,Lucas Martínez Quarta,ITA,Fiorentina,2024-08-30,2025-01-26,SEVERE,554b17c9-cb17-4216-b8ef-eb9f3186eb69
b90245e0-e5e3-418c-89ff-7fd21e14aea0,Lucas Ocampos,ESP,Sevilla,2024-08-30,2025-02-25,SEVERE,11b2ba85-0b57-478e-ae58-f92205e67a05
b90245e0-e5e3-418c-89ff-7fd21e14aea0,Lucas Ocampos,FRA,Marseille,2024-08-30,2025-02-25,SEVERE,11b2ba85-0b57-478e-ae58-f92205e67a05
e46e3ab1-ab7c-45af-b64a-a3d6a2c6cb2b,Ludovic Baal,FRA,Rennes,2017-08-30,2018-01-09,SEVERE,15fb4260-0630-4742-94cf-5775edf170fe
ae240884-a235-44e1-a2bb-cd36f53c1f4d,Ludwig Augustinsson,GER,Werder Bremen,2019-08-30,2020-02-08,SEVERE,ed3cf77f-2ba7-4fb6-a958-1a44031ada73
634154c8-76c8-4b41-9276-b3bc091984b3,Luis Hernández,ESP,Cádiz,2023-08-30,2024-02-25,SEVERE,f056b92a-1bcb-48e7-9815-baf76bb1fd85
634154c8-76c8-4b41-9276-b3bc091984b3,Luis Hernández,ESP,Málaga,2023-08-30,2024-02-25,SEVERE,f056b92a-1bcb-48e7-9815-baf76bb1fd85
d9148762-d079-40ce-aa23-acf77bcaaeeb,Luiz Gustavo,FRA,Marseille,2019-08-30,2020-02-19,SEVERE,0811428e-9eda-4b21-a985-ff7209165de4
d9148762-d079-40ce-aa23-acf77bcaaeeb,Luiz Gustavo,GER,Wolfsburg,2019-08-30,2020-02-19,SEVERE,0811428e-9eda-4b21-a985-ff7209165de4
54db98fd-55a3-4726-a20e-3d156ba292ea,Luka Milivojević,ENG,Crystal Palace,2021-08-30,2021-12-30,SEVERE,52a6df13-a4bb-4805-91de-4264bc0494d1
95bafd84-d824-4430-ab55-1df7d3357574,Luke Shaw,ENG,Manchester Utd,2023-08-30,2023-12-30,SEVERE,3cd5a661-f225-4574-89e5-3311c20a8087
f461052b-5d13-4179-ad8f-52f955ff449d,Mamadou Sakho,ENG,Crystal Palace,2019-08-30,2019-12-22,SEVERE,1e97ab0f-9e53-4bf8-826a-05f81db359e5
f461052b-5d13-4179-ad8f-52f955ff449d,Mamadou Sakho,FRA,Montpellier,2019-08-30,2019-12-22,SEVERE,1e97ab0f-9e53-4bf8-826a-05f81db359e5
f461052b-5d13-4179-ad8f-52f955ff449d,Mamadou Sakho,ENG,Crystal Palace,2022-08-30,2023-01-16,SEVERE,68633d43-f4db-4a77-b662-40403ad09a6b
f461052b-5d13-4179-ad8f-52f955ff449d,Mamadou Sakho,FRA,Montpellier,2022-08-30,2023-01-16,SEVERE,68633d43-f4db-4a77-b662-40403ad09a6b
441f1419-2d69-4e91-900c-e37b50dab632,Marcel Halstenberg,GER,RB Leipzig,2017-08-30,2017-12-22,SEVERE,8ab0c485-9944-496d-862c-2051311e74df
eb240586-5af5-4bd2-b426-23b2d4b168e9,Marco Benassi,ITA,Fiorentina,2019-08-30,2019-12-08,SEVERE,796007a1-824e-4a31-9348-5048951b23b5
d72aa357-13d0-4f1a-9f19-80d72ab501a1,Marek Hamšík,ITA,Napoli,2018-08-30,2018-12-20,SEVERE,2adf2063-51aa-4f04-870a-de361c818c6a
fda662c2-55ba-4200-adf7-0b1de0ca405d,Marius Bülter,GER,Schalke 04,2020-08-30,2020-12-11,SEVERE,e34a8586-36f8-4bd0-8c55-b8df7ed66e26
fda662c2-55ba-4200-adf7-0b1de0ca405d,Marius Bülter,GER,Union Berlin,2020-08-30,2020-12-11,SEVERE,e34a8586-36f8-4bd0-8c55-b8df7ed66e26
48ede20f-306d-49cd-b150-278e026c3f8d,Mark Noble,ENG,West Ham,2020-08-30,2021-01-28,SEVERE,9caece16-a5d8-4653-a900-4f5d58e2385d
7b667b49-dcb4-4469-bbe4-bb0022cc18ed,Martín Mantovani,ESP,Leganés,2017-08-30,2018-01-06,SEVERE,d38ce6f3-77dd-48d5-98f6-95de07a0d566
c5142412-1af1-485e-b9d0-d633c79b4d7f,Marvin Friedrich,GER,Union Berlin,2021-08-30,2022-01-23,SEVERE,03a0c0fb-0ecb-4644-b982-271bf8b7b838
a397ae0b-49c2-467f-a61e-542d18e77305,Mateo Pavlović,FRA,Angers,2019-08-30,2020-01-06,SEVERE,38b51fa2-33a0-4a4e-aa0c-3672006388d4
2e2cc7e5-cc18-42db-b272-b20ff5613da7,Matheus Nunes,ENG,Manchester City,2023-08-30,2024-02-22,SEVERE,9b8fc44f-02ad-4040-a34f-62daa075ee0d
2e2cc7e5-cc18-42db-b272-b20ff5613da7,Matheus Nunes,ENG,Wolves,2023-08-30,2024-02-22,SEVERE,9b8fc44f-02ad-4040-a34f-62daa075ee0d
8f1a95f8-7b0f-4a74-b4fe-273246e761d5,Mathias Jensen,ENG,Brentford,2024-08-30,2024-12-11,SEVERE,ffc4a5ec-ca39-4b4d-846f-6d64df07ab18
1eae55b0-dc17-4596-94c4-484ca6c8c36e,Matteo Pessina,ITA,Monza,2024-08-30,2025-02-25,SEVERE,b365740b-1932-4c67-ae32-50809edd62a9
1eae55b0-dc17-4596-94c4-484ca6c8c36e,Matteo Pessina,ITA,Hellas Verona,2024-08-30,2025-02-25,SEVERE,b365740b-1932-4c67-ae32-50809edd62a9
67eef713-e4ea-401a-8d34-de6d812be193,Mauro Arambarri,ESP,Getafe,2022-08-30,2023-01-05,SEVERE,d84fefad-8b7a-4a33-8e34-9a3a1dcfa471
a3f8224c-d6c0-4886-854e-d82b0e62c3a2,Maxime Lopez,ITA,Sassuolo,2023-08-30,2024-02-12,SEVERE,4bce2cde-81c1-4b79-b2d4-8f0d7ae1039a
159cfe62-6921-47af-b29f-1356db06d131,Maxime Poundjé,FRA,Bordeaux,2019-08-30,2020-02-25,SEVERE,ff745c81-dab6-4da7-beef-a18ec03917cc
44e3ca34-4c44-4866-8f1a-f7abf0e38692,Memphis,FRA,Lyon,2019-08-30,2020-01-09,SEVERE,1e45a40c-e9e5-4cc8-b231-d7894bd172f6
577174b6-ce62-4750-a87a-9fe3f1b7a3f7,Michael Amir Murillo,FRA,Marseille,2025-08-30,2025-12-19,SEVERE,296b5170-850b-452d-9869-5d1f8e60a006
7ccdb3ed-627e-4ab0-91a4-ce92e9660480,Michael Keane,ENG,Everton,2022-08-30,2023-01-16,SEVERE,adf33e6b-6674-4d1f-9f5d-06f250a69ded
7ccdb3ed-627e-4ab0-91a4-ce92e9660480,Michael Keane,ENG,Burnley,2022-08-30,2023-01-16,SEVERE,adf33e6b-6674-4d1f-9f5d-06f250a69ded
8d8bee65-b018-4644-8b69-31903bee2a18,Michel Aebischer,ITA,Pisa,2024-08-30,2024-12-24,SEVERE,2dce1a42-0f68-41a1-9ba4-d4cfd05f3295
8d8bee65-b018-4644-8b69-31903bee2a18,Michel Aebischer,ITA,Bologna,2024-08-30,2024-12-24,SEVERE,2dce1a42-0f68-41a1-9ba4-d4cfd05f3295
321179d6-4a9c-417b-a1ef-1a50364dc394,Micky van de Ven,GER,Wolfsburg,2024-08-30,2024-12-09,SEVERE,fef75981-7d2d-4e23-87b5-249e9a869265
321179d6-4a9c-417b-a1ef-1a50364dc394,Micky van de Ven,ENG,Tottenham,2024-08-30,2024-12-09,SEVERE,fef75981-7d2d-4e23-87b5-249e9a869265
dfb8ff0e-dfe9-4533-9b3f-910f37142d51,Miguel Britos,ENG,Watford,2017-08-30,2017-12-22,SEVERE,d7be53f3-5968-4e3c-87a3-407a58ee1ae2
7f24efb5-bd6e-4444-8b17-a5ca460f17e6,Mike Frantz,GER,Freiburg,2017-08-30,2017-12-20,SEVERE,4d485627-b3d8-4b4d-9445-c382970b3401
7f24efb5-bd6e-4444-8b17-a5ca460f17e6,Mike Frantz,GER,Freiburg,2019-08-30,2020-01-21,SEVERE,28f962f5-327b-4544-be39-b692b1e74dbd
3b3a6e2d-1297-4347-8e34-9974039c7066,Miranda,ITA,Inter,2018-08-30,2018-12-28,SEVERE,4ae03001-1cc2-482d-8d9f-f656efec6e66
e75b75a0-9b3c-45a0-bf4f-bf2fc441f57d,Mohamed Fares,ITA,SPAL,2019-08-30,2020-02-25,SEVERE,29791331-be73-4b06-a98a-057b71e64a82
e75b75a0-9b3c-45a0-bf4f-bf2fc441f57d,Mohamed Fares,ITA,Hellas Verona,2019-08-30,2020-02-25,SEVERE,29791331-be73-4b06-a98a-057b71e64a82
60249295-69b5-4f0c-a1ad-3cec383e5a7d,Mouctar Diakhaby,ESP,Valencia,2023-08-30,2023-12-13,SEVERE,3ea79133-4d83-4379-818f-c729c0a7d30c
1815cc33-b779-420d-a6d5-e9e5b3f28d51,Moussa Dembélé,FRA,Lyon,2022-08-30,2022-12-10,SEVERE,1b928299-c4f3-4283-8068-40d57d4bcc69
7f5ede24-49ac-472b-88a5-bdd0aa3ad275,Nabil Bentaleb,GER,Schalke 04,2017-08-30,2017-12-26,SEVERE,75f24b91-4080-4e90-b434-59ffd2d74efb
7f5ede24-49ac-472b-88a5-bdd0aa3ad275,Nabil Bentaleb,FRA,Angers,2017-08-30,2017-12-26,SEVERE,75f24b91-4080-4e90-b434-59ffd2d74efb
63bd106d-f3f2-4507-a04a-89dafed2c0bb,Nabil Fekir,ESP,Real Betis,2022-08-30,2023-01-18,SEVERE,80d26e16-1fed-4f57-ae85-449976463d3d
63bd106d-f3f2-4507-a04a-89dafed2c0bb,Nabil Fekir,FRA,Lyon,2022-08-30,2023-01-18,SEVERE,80d26e16-1fed-4f57-ae85-449976463d3d
519db789-754d-40a1-aff4-77099c71315e,Nathaniel Clyne,ENG,Liverpool,2017-08-30,2018-02-25,SEVERE,e061f0aa-3f8c-4a36-ac75-8de8848b9dad
4538940d-2249-4277-a472-b279ea120c24,Nehuén Pérez,ITA,Udinese,2024-08-30,2025-02-25,SEVERE,1b374e12-13a0-4957-846d-f9502da6ec3c
a49ff288-33b6-4d56-ad56-ed768a1de1c9,Nenad Tomović,ITA,Chievo,2018-08-30,2018-12-28,SEVERE,e6b8b0b3-1bbe-454a-8903-4f61523b9143
496671ca-c7de-46e4-8fff-1b9c29816219,Nicolas Höfler,GER,Freiburg,2024-08-30,2024-12-26,SEVERE,abd9e6a8-708f-4a47-86e4-caf946ac943c
76cb5440-1c41-4e24-8824-1c4a4070a0ad,Nicolò Rovella,ITA,Lazio,2025-08-30,2026-02-16,SEVERE,19d8ab83-bb90-47f2-b4f6-5ebd61564481
c6dedcc2-13bd-4b4f-a5d4-8b43a4fe1d7a,Niklas Dorsch,GER,Augsburg,2022-08-30,2023-01-19,SEVERE,096e0799-aef1-4ca6-b165-364938e21c78
c6dedcc2-13bd-4b4f-a5d4-8b43a4fe1d7a,Niklas Dorsch,GER,Heidenheim,2022-08-30,2023-01-19,SEVERE,096e0799-aef1-4ca6-b165-364938e21c78
f71a6fdd-d21c-4e8f-9c8a-b2bc1c58822f,Niklas Süle,GER,Hoffenheim,2019-08-30,2020-02-01,SEVERE,f3e17d2d-a022-46e8-9de3-e70c2127a860
f71a6fdd-d21c-4e8f-9c8a-b2bc1c58822f,Niklas Süle,GER,Bayern Munich,2019-08-30,2020-02-01,SEVERE,f3e17d2d-a022-46e8-9de3-e70c2127a860
61fa588d-14af-424a-88fc-2a83461165c0,Ohis Felix Uduokhai,GER,Augsburg,2021-08-30,2022-01-17,SEVERE,52ce89ae-966d-4479-bfee-7297c9c7366d
731835fc-298d-4a27-9043-f51ee89d0695,Omar Mascarell,ESP,Mallorca,2017-08-30,2018-01-06,SEVERE,0ba4201a-c45a-4235-bbd2-73135a7118d1
731835fc-298d-4a27-9043-f51ee89d0695,Omar Mascarell,ESP,Elche,2017-08-30,2018-01-06,SEVERE,0ba4201a-c45a-4235-bbd2-73135a7118d1
731835fc-298d-4a27-9043-f51ee89d0695,Omar Mascarell,GER,Frankfurt,2017-08-30,2018-01-06,SEVERE,0ba4201a-c45a-4235-bbd2-73135a7118d1
4352bd42-38f8-4f8b-8c76-2cfbc661aa2a,Ondrej Duda,GER,Hertha BSC,2019-08-30,2020-02-09,SEVERE,390ac239-1159-4f43-a962-58ca24acdad8
4352bd42-38f8-4f8b-8c76-2cfbc661aa2a,Ondrej Duda,GER,Köln,2019-08-30,2020-02-09,SEVERE,390ac239-1159-4f43-a962-58ca24acdad8
4352bd42-38f8-4f8b-8c76-2cfbc661aa2a,Ondrej Duda,ITA,Hellas Verona,2019-08-30,2020-02-09,SEVERE,390ac239-1159-4f43-a962-58ca24acdad8
f3898726-e768-4d63-9899-654d854326ea,Pablo Martinez,FRA,Strasbourg,2020-08-30,2021-01-15,SEVERE,6adfeb60-df93-4ce0-b79d-4c7b660530a9
f3898726-e768-4d63-9899-654d854326ea,Pablo Martinez,FRA,Nîmes,2020-08-30,2021-01-15,SEVERE,6adfeb60-df93-4ce0-b79d-4c7b660530a9
5e71e9bb-58eb-4cf1-8b66-0e12cc492f3a,Patrick Bamford,ENG,Leeds United,2021-08-30,2022-02-25,SEVERE,068508db-7534-4ee4-b17f-a94d508c9b30
3b8a681f-2354-483e-8c85-6e8f9d2a7aa4,Paul Baysse,FRA,Bordeaux,2021-08-30,2022-02-25,SEVERE,22d56095-7e8b-40b2-9baa-b2ee41624eab
3726d94c-5a93-4455-ba34-2ea5fc15f2db,Paul Verhaegh,GER,Wolfsburg,2018-08-30,2019-02-25,SEVERE,a6590d9b-1d50-4fdd-883c-b8d96160b307
3726d94c-5a93-4455-ba34-2ea5fc15f2db,Paul Verhaegh,GER,Augsburg,2018-08-30,2019-02-25,SEVERE,a6590d9b-1d50-4fdd-883c-b8d96160b307
3b91b4ba-5aac-448c-a945-1cbedc956674,Pedri,ESP,Barcelona,2021-08-30,2021-12-26,SEVERE,0333de6a-db15-4617-9449-9182713c4866
9918923e-567a-4f25-961f-cc4794425cfd,Pedro Bigas,ESP,Las Palmas,2017-08-30,2018-01-12,SEVERE,f251e069-92f8-4e57-bda6-0b87e13bd97d
3d81c406-1a26-427c-a8b4-7155f9f12d87,Pedro León,ESP,Eibar,2017-08-30,2018-02-06,SEVERE,b302c13f-e890-47e7-96ef-89be65222245
7c9ed0f2-3c94-4a14-be56-d2bb89436537,Pedro Neto,ENG,Wolves,2021-08-30,2022-02-07,SEVERE,d8f0afe6-6c84-4a20-8bce-fc16e4450880
7c9ed0f2-3c94-4a14-be56-d2bb89436537,Pedro Neto,ENG,Chelsea,2021-08-30,2022-02-07,SEVERE,d8f0afe6-6c84-4a20-8bce-fc16e4450880
ed993f57-676f-446f-a78a-adc6fc9bbcf1,Perr Schuurs,ITA,Torino,2023-08-30,2023-12-28,SEVERE,b546b240-b528-431a-846b-3100bca96fdf
cc702511-f3ff-46c5-ab85-5301f7046c83,Peter Pekarík,GER,Hertha BSC,2022-08-30,2023-02-02,SEVERE,349d7569-e3a8-4693-a870-c05b4f2077fb
543defaa-8e5a-48e3-98e6-96aa43e1a2ab,Pierre Kalulu,ITA,Milan,2023-08-30,2024-02-14,SEVERE,c472028e-fdbc-49af-aac9-ef679584d106
543defaa-8e5a-48e3-98e6-96aa43e1a2ab,Pierre Kalulu,ITA,Juventus,2023-08-30,2024-02-14,SEVERE,c472028e-fdbc-49af-aac9-ef679584d106
ec9a97d4-42f0-4fa5-b6c1-b0e068c73e54,Pione Sisto,ESP,Celta Vigo,2018-08-30,2019-01-06,SEVERE,0d1ceabd-5322-4e62-bb37-f56c121e8712
7997701b-4122-4faa-9039-7ed5f16cdc38,Pontus Jansson,ENG,Brentford,2022-08-30,2023-02-25,SEVERE,a1dfd818-11f5-4c59-ae5e-5db3cc469fb4
d8a3d712-f0fd-4a46-9232-5259c91ecdfe,Presnel Kimpembe,FRA,PSG,2022-08-30,2023-01-19,SEVERE,b847f1e6-76d0-40ad-9dab-5fda2f955071
7e246223-ee3d-4de8-b403-b9e949f8999d,Prince-Désir Gouano,FRA,Amiens,2019-08-30,2020-02-25,SEVERE,9b6fd834-64c0-4bbc-ad93-db560902e99c
ff442902-5c5b-4e55-a30f-85daf63a125b,Rafael Tolói,ITA,Atalanta,2023-08-30,2024-01-17,SEVERE,8f3e4851-6d4e-4510-90ca-bc50e52dee39
2e9029f2-ad02-43c2-8057-024a6ee23cf3,Ragnar Klavan,ITA,Cagliari,2020-08-30,2020-12-30,SEVERE,ed11a788-cebf-4c5d-be76-e7dc34283d12
8846af0a-5149-4fbf-a321-4274eef68ce4,Ramiro Funes Mori,ESP,Villarreal,2019-08-30,2020-02-14,SEVERE,3541f0f7-27c4-4419-80ad-0d5d77fffae5
6e463255-8e37-4c46-b906-6f7f37f343a0,Rasmus Nicolaisen,FRA,Toulouse,2024-08-30,2025-02-24,SEVERE,c347d382-e573-451f-a949-9514b7dd14df
2e084a8f-c5a8-4310-bc09-cc92e68b74e8,Raúl Jiménez,ENG,Wolves,2020-08-30,2021-02-25,SEVERE,9a11618e-e902-447d-be48-f5dc2dd422f1
2e084a8f-c5a8-4310-bc09-cc92e68b74e8,Raúl Jiménez,ENG,Fulham,2020-08-30,2021-02-25,SEVERE,9a11618e-e902-447d-be48-f5dc2dd422f1
2e084a8f-c5a8-4310-bc09-cc92e68b74e8,Raúl Jiménez,ENG,Wolves,2022-08-30,2023-01-14,SEVERE,29098ecf-f821-440a-b520-c8f707789ab8
2e084a8f-c5a8-4310-bc09-cc92e68b74e8,Raúl Jiménez,ENG,Fulham,2022-08-30,2023-01-14,SEVERE,29098ecf-f821-440a-b520-c8f707789ab8
d7735b5a-119f-4c1a-9474-56e0e33532ab,Reece Oxford,GER,Augsburg,2022-08-30,2023-02-25,SEVERE,a8aaf187-9448-464c-98e8-1b88c1b670a8
631fdea2-aaf4-4b17-9c6f-101a9213b9f3,Ricardo Pereira,ENG,Leicester City,2020-08-30,2020-12-28,SEVERE,448af8c0-b604-4458-aa4f-2c858049ee08
885e4728-a3c9-43a1-85cd-433747b4b661,Ricardo Rodríguez,ITA,Milan,2019-08-30,2020-02-25,SEVERE,14a36efd-b247-4738-b1e3-73401d1d0687
885e4728-a3c9-43a1-85cd-433747b4b661,Ricardo Rodríguez,ITA,Torino,2019-08-30,2020-02-25,SEVERE,14a36efd-b247-4738-b1e3-73401d1d0687
57516a60-4f11-4beb-ab23-ac8ac19439a4,Rick Karsdorp,ITA,Roma,2022-08-30,2023-02-13,SEVERE,4d9e184a-5bba-4346-aee6-8ca831c048ff
9e4ae412-6a2c-4704-9cc0-3e875b0449bc,Rico Henry,ENG,Brentford,2023-08-30,2024-02-25,SEVERE,3b54f180-f0f0-4909-b494-3cc2889d3622
15acfe82-49bc-4177-acf5-d92d8d3227ef,Rob Holding,ENG,Arsenal,2021-08-30,2022-01-09,SEVERE,07229989-f7b3-4d2e-b6b2-97ccf12402e3
d51019d9-dc9c-4e2b-9ad8-363e626835d0,Rober,ESP,Levante,2019-08-30,2020-02-25,SEVERE,4a115a8c-057a-4833-a7e7-083a2a26b16f
d9a2ac1c-ccda-4b6a-802d-24d97876fa7c,Robert Skov,GER,Hoffenheim,2020-08-30,2020-12-19,SEVERE,a0e0adc0-5f3f-49ac-88d6-a80f24e1a690
e2431015-78a4-4f47-944f-76423d9a4e0e,Roberto Firmino,ENG,Liverpool,2021-08-30,2022-01-19,SEVERE,87c84668-2561-48d5-90a1-5b4021d3eec3
768bee90-aa1f-4b79-82e7-5df60e143dc6,Roberto Gagliardini,ITA,Monza,2024-08-30,2025-02-14,SEVERE,d3deaaad-235b-4427-96f8-e5acab0ab461
768bee90-aa1f-4b79-82e7-5df60e143dc6,Roberto Gagliardini,ITA,Hellas Verona,2024-08-30,2025-02-14,SEVERE,d3deaaad-235b-4427-96f8-e5acab0ab461
910db2a5-e961-40f8-977d-06038c813abe,Rodrigo Ely,ESP,Alavés,2018-08-30,2019-02-20,SEVERE,ef0d83b0-8e88-427c-91f5-5f8a06e6768d
910db2a5-e961-40f8-977d-06038c813abe,Rodrigo Ely,ESP,Almería,2018-08-30,2019-02-20,SEVERE,ef0d83b0-8e88-427c-91f5-5f8a06e6768d
cd1b2168-6c3b-49ed-8d86-3f38f415beed,Rogério,ITA,Sassuolo,2019-08-30,2020-01-04,SEVERE,b08f0dcd-0e5f-4f7f-9227-1a0effcfcfe6
5a38f9bc-ac32-4dcd-90b5-bd3e496d75e4,Rolando,FRA,Marseille,2018-08-30,2019-01-08,SEVERE,08e99194-936a-4306-b39e-633c05e309e3
1f1df89c-7ba5-44d5-960a-b3167b5164da,Romain Danzé,FRA,Rennes,2017-08-30,2018-02-25,SEVERE,45ad661a-929f-4ee2-a435-83f3105df892
df46f915-5722-49ba-8f8b-6ca1c7160daa,Romelu Lukaku,ITA,Roma,2025-08-30,2026-02-25,SEVERE,640df200-a42f-4df0-bde0-0007365fbdc2
df46f915-5722-49ba-8f8b-6ca1c7160daa,Romelu Lukaku,ENG,Everton,2025-08-30,2026-02-25,SEVERE,640df200-a42f-4df0-bde0-0007365fbdc2
df46f915-5722-49ba-8f8b-6ca1c7160daa,Romelu Lukaku,ENG,Manchester Utd,2025-08-30,2026-02-25,SEVERE,640df200-a42f-4df0-bde0-0007365fbdc2
df46f915-5722-49ba-8f8b-6ca1c7160daa,Romelu Lukaku,ITA,Inter,2025-08-30,2026-02-25,SEVERE,640df200-a42f-4df0-bde0-0007365fbdc2
df46f915-5722-49ba-8f8b-6ca1c7160daa,Romelu Lukaku,ITA,Napoli,2025-08-30,2026-02-25,SEVERE,640df200-a42f-4df0-bde0-0007365fbdc2
bd010303-1ea8-4f76-ad9f-eebe570f89e2,Rubén Castro,ESP,Real Betis,2017-08-30,2018-02-25,SEVERE,7088045b-4cc5-4c20-818d-54e183747e51
08c1218c-6b2f-46e3-8bf6-c0908940c0f9,Ryan Fredericks,ENG,West Ham,2020-08-30,2021-01-05,SEVERE,63044248-ec9f-4f24-bd83-b40894d6fdff
b8ad7228-c25c-4cfb-9205-d0361d99a6f2,Salif Sané,GER,Schalke 04,2019-08-30,2019-12-22,SEVERE,f484138b-4e85-4da7-a726-3aed5c55fd48
b8ad7228-c25c-4cfb-9205-d0361d99a6f2,Salif Sané,GER,Hannover 96,2019-08-30,2019-12-22,SEVERE,f484138b-4e85-4da7-a726-3aed5c55fd48
15d6e8ed-bc1b-4619-bdfa-73bdb3e9aac3,Salomon Kalou,GER,Hertha BSC,2019-08-30,2020-02-13,SEVERE,886c5a40-9e99-4feb-81fc-f232296eb106
0eed3def-d33c-47a4-9210-c951ba7e96df,Sandi Lovrić,ITA,Udinese,2025-08-30,2026-02-11,SEVERE,7f217f0f-88ea-462f-9b90-7284fe41baee
a3642c29-0e73-4d27-804a-e9ecffe475c9,Sean Longstaff,ENG,Newcastle,2024-08-30,2025-01-27,SEVERE,360f1200-6072-4a19-b5a9-047e05c4f84d
ebd56278-b542-4f2f-842c-816cc83d37ac,Sebastian Langkamp,GER,Hertha BSC,2017-08-30,2017-12-12,SEVERE,1b49fb05-1980-45a7-9f52-bf7eed839412
e9851ff3-c287-4862-8f66-a2620741a5e9,Sergi Gómez,ESP,Sevilla,2019-08-30,2020-02-04,SEVERE,60dfceaa-ecf0-4e0b-be02-1249bc628131
e9851ff3-c287-4862-8f66-a2620741a5e9,Sergi Gómez,ESP,Celta Vigo,2019-08-30,2020-02-04,SEVERE,60dfceaa-ecf0-4e0b-be02-1249bc628131
e9851ff3-c287-4862-8f66-a2620741a5e9,Sergi Gómez,ESP,Espanyol,2019-08-30,2020-02-04,SEVERE,60dfceaa-ecf0-4e0b-be02-1249bc628131
5517c603-959a-4572-b467-a0abb9fcd0e4,Sergi Roberto,ESP,Barcelona,2020-08-30,2020-12-15,SEVERE,1d1c9979-5e87-4c7d-bb41-e16bdba0f3f3
1a7d5953-a956-43b3-bc60-a915de9f41e1,Sheraldo Becker,GER,Union Berlin,2023-08-30,2024-01-24,SEVERE,d5c2f16f-0e67-459e-a75b-63d88626b463
fe980797-a5ac-4074-a90c-a750799b2896,Simon Falette,FRA,Metz,2018-08-30,2019-01-01,SEVERE,c4001033-5115-4d34-97f4-17289b50908e
fe980797-a5ac-4074-a90c-a750799b2896,Simon Falette,GER,Frankfurt,2018-08-30,2019-01-01,SEVERE,c4001033-5115-4d34-97f4-17289b50908e
7a98be9e-1447-48ec-84fe-4604a7e22622,Simon Kjær,ITA,Milan,2021-08-30,2021-12-30,SEVERE,c8fb2e7b-72c5-4ab8-91f9-a7b490110211
5ea8a57b-a043-4742-ab44-5308a6d58ebc,Simone Iacoponi,ITA,Parma,2020-08-30,2021-01-20,SEVERE,dd7e4170-f178-46c8-a330-ff56630d876a
488dac64-3c97-4a74-8048-c18d9e711b7e,Sofiane Boufal,FRA,Angers,2022-08-30,2022-12-23,SEVERE,feb1c68d-069f-487e-ac84-abdbf93cff1c
33c5672b-20f0-4fdc-8b23-7326d60a3e27,Sofyan Amrabat,ITA,Hellas Verona,2021-08-30,2021-12-23,SEVERE,af13546f-e08b-489d-b261-e83688eb63cc
33c5672b-20f0-4fdc-8b23-7326d60a3e27,Sofyan Amrabat,ITA,Fiorentina,2021-08-30,2021-12-23,SEVERE,af13546f-e08b-489d-b261-e83688eb63cc
6c290f2f-9ec9-4019-a412-a5bc09c0bfd5,Solly March,ENG,Brighton,2023-08-30,2024-02-13,SEVERE,09cda9c5-b3b9-4747-8a18-cbe678934d4a
d81a979a-bc5b-40c2-8d7f-c3ac2f01f245,Srđan Babić,ESP,Almería,2023-08-30,2024-02-25,SEVERE,2ea5c028-6669-4866-be78-d37c558689af
69823755-f079-4aec-b95b-7633b2ffd1b5,Stefan Bell,GER,Mainz 05,2023-08-30,2024-01-10,SEVERE,5d448506-2436-4613-a282-08b16ef25063
04a2da39-2c3e-4e35-b5c3-bb44ccb3cbd7,Stefan Posch,GER,Hoffenheim,2024-08-30,2025-01-07,SEVERE,6b932abe-7a62-404d-9c8f-3eb19b8d6a51
04a2da39-2c3e-4e35-b5c3-bb44ccb3cbd7,Stefan Posch,ITA,Bologna,2024-08-30,2025-01-07,SEVERE,6b932abe-7a62-404d-9c8f-3eb19b8d6a51
